"","track.id","track.name","danceability","energy","speechiness","liveness","valence"
"1873","3nkI7Rx1mXaU43SuBy9fhr","Heroes Never Die (Skrybe Remix)",0.482,0.855,0.0771,0.0959,0.315
"1874","3nmbt6GX6pEpGftEfx5JRP","Everybody's Scared",0.773,0.557,0.111,0.15,0.398
"1875","3NmZT8RJ7wq7uiBajnA55d","Man Can't Hang - With GIRLI & Suzi Wu",0.722,0.77,0.068,0.273,0.62
"1876","3nNNYRBtkNsKjertmtTRMO","Jason",0.526,0.768,0.0297,0.153,0.65
"1877","3NPU6Eeb74wV7hKxJh2Tmi","Inside Out",0.691,0.755,0.0864,0.0598,0.628
"1878","3nXWCSTtbJFwvnLuMTIYwF","Foolish",0.869,0.794,0.0426,0.0769,0.339
"1879","3nY8AqaMNNHHLYV4380ol0","Dick (feat. Doja Cat)",0.647,0.608,0.42,0.0584,0.474
"1880","3O2gpEXz5HZ5uTxeeRE1M1","Doin Too Much",0.845,0.446,0.365,0.328,0.801
"1881","3o9kpgkIcffx0iSwxhuNI2","Numb Little Bug",0.742,0.527,0.0769,0.25,0.638
"1882","3OaunNUlXXs5e2PXtNAzzG","UCLA",0.536,0.879,0.0621,0.0847,0.334
"1883","3OEi89tc0xveSTHAhwrFKT","i can't get high",0.656,0.56,0.0465,0.363,0.577
"1884","3OekcvoY1ftoRF6XbvnThM","Teeth",0.709,0.832,0.0466,0.103,0.631
"1885","3OEnY5jdjIZcvl4zMG5DDj","I'm Okay",0.741,0.775,0.0281,0.222,0.331
"1886","3oFD49LOJdWfgKUtaSbMJr","It's About To Get Hectic (feat. Born I)",0.586,0.953,0.0503,0.271,0.256
"1887","3Ofmpyhv5UAQ70mENzB277","Astronaut In The Ocean",0.778,0.695,0.0913,0.15,0.472
"1888","3oiMJQAWVaxSubJ7b2VUtX","Fancy",0.912,0.716,0.0697,0.0491,0.377
"1889","3oknxh5JkdkyOV7UAE1zOh","PATCHWERK (with Two Feet)",0.822,0.464,0.058,0.293,0.773
"1890","3oL3XRtkP1WVbMxf7dtTdu","The One That Got Away",0.687,0.792,0.0353,0.2,0.864
"1891","3omc4d57k3eQEMVt2WnsLr","All Night",0.555,0.614,0.0551,0.116,0.181
"1892","3OMUFfIKRRnAsWG4ErJn2i","Chanel No. 5",0.606,0.248,0.0323,0.107,0.0854
"1893","3OQFgkF0hVKmVeNCkAjdxQ","LET ME DIE",0.876,0.828,0.0459,0.119,0.356
"1894","3Oqs4dA2e1Dp9EBEYw6HNp","Fean",0.804,0.535,0.0376,0.113,0.225
"1895","3oqztHfES8jYMyrxPMzWwc","I Don't Wanna Talk (I Just Wanna Dance)",0.703,0.624,0.0364,0.299,0.808
"1896","3OtmHcOp7WvH6MVPzqZmJ6","Pardon Me",0.706,0.572,0.109,0.125,0.698
"1897","3oWX2aPA32iPzGaMdehKn4","Upside Down",0.812,0.585,0.219,0.0553,0.657
"1898","3OXpdrHLT4IqM76RajgM6Q","drugs",0.484,0.444,0.0636,0.238,0.226
"1899","3p2wS6G159mBIU50xl7uvc","Future Starts Now",0.693,0.853,0.0503,0.123,0.432
"1900","3PcpDQwqxPcm3AvZJGg4Lt","KILLA KILLA",0.65,0.855,0.21,0.0793,0.471
"1901","3pD0f7hSJg2XdQ6udw5Tey","What Goes Around.../...Comes Around (Interlude)",0.687,0.723,0.0709,0.573,0.432
"1902","3pEmfIpJfZna3yd4a3cU4u","Damn - umru Remix",0.398,0.703,0.0663,0.0855,0.295
"1903","3PHb2qON0JqgPfejc1vise","feel good",0.624,0.303,0.127,0.12,0.228
"1904","3pj4VZpb4NQ6WoBXcnqt0p","Villain",0.731,0.59,0.108,0.107,0.569
"1905","3Pj6u2KTgepyyidp5xfbHp","Ashes",0.712,0.568,0.0546,0.169,0.46
"1906","3PLiUP5kmfhOTEMcxOD4jn","Blame",0.515,0.133,0.0841,0.101,0.145
"1907","3plVbeG0guKGOomaiqWA3x","(Don't) Need You - Reimagined",0.629,0.83,0.045,0.412,0.326
"1908","3PmaqkHQLWpxKhSpo6yJip","roses",0.657,0.645,0.0321,0.187,0.387
"1909","3PmNDKYfKGALpIRz5CEQD1","One Step Closer – Spotify Singles",0.489,0.937,0.0494,0.14,0.345
"1910","3PNWosEIngPV0X6Ed3JcVg","My Stranger",0.379,0.797,0.132,0.149,0.579
"1911","3poF29JTUkZiL3zXHLaDSB","Hold Me",0.536,0.599,0.233,0.148,0.211
"1912","3PPk8VonR0Ov8EKkmCkyvS","Diamond Tears",0.614,0.616,0.0427,0.144,0.307
"1913","3pPuIUNXQR6Vx8GNn6CFsU","God, This Feels Good",0.753,0.654,0.106,0.155,0.272
"1914","3pRBsK0zgB0L7Ka7PwtSqX","project 5 (demo)",0.575,0.437,0.166,0.118,0.119
"1915","3PRhv1R54VXKOd9NJz5Njq","pretty girl probz",0.65,0.677,0.159,0.11,0.603
"1916","3PrLXpTfUdi9iE1PA82sS3","Cornfield Chase",0.18,0.226,0.042,0.0998,0.048
"1917","3pryCnejhwCIAJ5519ysPN","Satyagraha: Act II: Confrontation and Rescue",0.282,0.452,0.0343,0.403,0.528
"1918","3PurWIvT2bBeiVKdCdkibR","Misfit Lunatic",0.497,0.827,0.0559,0.103,0.414
"1919","3pWd1uBrkJpfFZMso8BMhz","Cyberpunk 2022",0.535,0.819,0.135,0.271,0.449
"1920","3pXF1nA74528Edde4of9CC","Don't",0.765,0.356,0.195,0.0963,0.189
"1921","3pYDZTJM2tVBUhIRifWVzI","Blow",0.753,0.729,0.0392,0.073,0.812
"1922","3PZz2vAQq0i6nmL2BMD2Pp","The Mark Has Been Made",0.669,0.411,0.0345,0.109,0.0806
"1923","3Q2hvDrSBaRP3ihAnJEXSI","Sweet Victory",0.52,0.622,0.0919,0.0996,0.319
"1924","3Q3myFA7q4Op95DOpHplaY","do re mi",0.745,0.593,0.0526,0.123,0.17
"1925","3q9SmDZalBsaaqc5tTFLNC","Devil's Den",0.67,0.636,0.033,0.113,0.562
"1926","3qblG4bVNb6mkxXHhUc209","Empty Cup/Cat Bowl",0.826,0.571,0.0389,0.0873,0.692
"1927","3qBPuv74orQcONs5sR5jIz","Better Off Dead",0.439,0.775,0.0372,0.0888,0.556
"1928","3QcWzAQvI41KYheHtvsNoT","XXX",0.848,0.536,0.105,0.44,0.624
"1929","3qE6p9fN4YeILT0cQcY1cD","Holding Out for a Hero - Single Version",0.549,0.89,0.0613,0.128,0.84
"1930","3qExe1FZaQD3ogifeJJJHM","RIP",0.568,0.747,0.055,0.166,0.389
"1931","3QF4o4pCB81mAmv08SjNtg","Starship",0.55,0.722,0.0367,0.149,0.525
"1932","3QgLLkVcADJ3tM1nIzf5Rw","Warlord",0.445,0.637,0.0342,0.129,0.0863
"1933","3qgsQdTvXmJirjl4WDYzAY","I can change your mind",0.745,0.678,0.0427,0.11,0.404
"1934","3QgWt3YUmbTHEflIL04EXe","2am in Penn Station",0.575,0.715,0.0334,0.12,0.368
"1935","3QHA3SBpz2SDEpI1HuMT0e","The Only One",0.434,0.653,0.0324,0.177,0.625
"1936","3qj3nALu8VvPUcRdaZC80o","I Kissed a Boy",0.564,0.844,0.126,0.59,0.514
"1937","3qk4i6DRjtagkjF3hZnXp2","Bloody Mary",0.584,0.638,0.0302,0.101,0.457
"1938","3qmTLHVjteYwzS9fEygSzA","Spiderhead",0.538,0.948,0.0469,0.124,0.531
"1939","3qOBKqHfqCpg9L1TlOHovG","Go to Sleep (feat. Kailee Morgue) (feat. Kailee Morgue) - Oshi Remix",0.454,0.639,0.432,0.105,0.197
"1940","3Qr8vYlDTtMyXD0NQNT5Ad","All Dressed Up",0.431,0.696,0.199,0.103,0.276
"1941","3qrEG6rQ9Qm72MNWeUKKiU","Wham Bam Shang-A-Lang",0.65,0.759,0.0355,0.155,0.943
"1942","3QrxI6HbTmORsiGXlzeaAS","ScRAPE",0.528,0.816,0.0598,0.0982,0.305
"1943","3QSjVPObHxuAJc3E5nrjRn","VILLAIN",0.653,0.634,0.0391,0.0908,0.306
"1944","3QSVzVODWkWzGeDOGHZW0F","Adrenaline",0.51,0.726,0.0359,0.0647,0.228
"1945","3QuEpyj4kTRWiWuckd1hcK","Just Dance",0.822,0.739,0.0311,0.181,0.745
"1946","3QVHSV8YKYq4L8tI5rnFgj","Stepdad",0.779,0.805,0.178,0.321,0.557
"1947","3R8DZfMOXCxkzDEYu7kpoi","Goes Like (Do Do Do)",0.852,0.555,0.125,0.258,0.465
"1948","3R8PKPTPgHApBhCt3NUJ0q","Killing Butterflies",0.592,0.783,0.251,0.0575,0.498
"1949","3RaqIAipLoQLVVNm41IMnJ","Did It Again",0.846,0.73,0.112,0.172,0.587
"1950","3Rc2ajBMInxeNGVkMPC92Y","Dancing On My Own",0.678,0.871,0.0342,0.0928,0.28
"1951","3rcW5osqGbwP1KUdAhtkBF","UNBREAKABLE",0.707,0.521,0.0618,0.125,0.632
"1952","3rio4dkdYct4fX72YWImoQ","Teeth",0.551,0.493,0.0644,0.0629,0.527
"1953","3rJe5xdaNEuhvGzsldqVGv","My Play",0.536,0.436,0.0287,0.104,0.406
"1954","3RjRC6tGZlqYIYvkRLbHwQ","dead yet (with phem)",0.54,0.555,0.0322,0.0888,0.566
"1955","3rJyu9s9y3Dgy7YBFhLkoG","Sad Boy Hours (Intro)",0.542,0.0847,0.07,0.328,0.107
"1956","3rOSwuTsUlJp0Pu0MkN8r8","Mask Off",0.833,0.434,0.431,0.165,0.281
"1957","3RUMHTzvN38Bw5eEgLxIo2","AllttA",0.616,0.665,0.223,0.393,0.688
"1958","3ruwLryjtCE6cJ8a3wp2RR","Outlaw",0.549,0.904,0.0887,0.0978,0.423
"1959","3rWaS05GH81zgWEbDUc55G","Half Built Houses",0.458,0.136,0.0399,0.14,0.152
"1960","3S1tTwSKIZgf4QGltFyCxM","Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack",0.575,0.571,0.101,0.108,0.0614
"1961","3S23OV9637wtDCk7A9gZPn","Anime Girl",0.812,0.651,0.191,0.0552,0.581
"1962","3s2Qd1rsWqbvOoxpFTRp8D","Kraazy",0.689,0.701,0.237,0.123,0.37
"1963","3s4cFtO3SAJaismmM0w13V","The Wrong Way",0.459,0.782,0.0422,0.274,0.311
"1964","3S4px9f4lceWdKf0gWciFu","Cheap Thrills",0.628,0.698,0.105,0.0907,0.732
"1965","3s4U7OHV7gnj42VV72eSZ6","Rather Be (feat. Jess Glynne)",0.799,0.586,0.0377,0.193,0.549
"1966","3s61rrQ8uFytBdiuIklCUc","DEMONS",0.652,0.686,0.0556,0.328,0.48
"1967","3SCVHoGHV7GL0hmqcOIpqh","Memoirs Of A Gorilla",0.854,0.98,0.0569,0.548,0.255
"1968","3sDZ0XvLcAKXT6AlxRcB7t","my song",0.873,0.361,0.0783,0.166,0.269
"1969","3sgFYGElABoVcyPHNCKyki","Speedboat Night Sweat",0.625,0.563,0.0326,0.101,0.808
"1970","3ShTaJBCOclymogQNzPde7","Buzzcut Season",0.733,0.62,0.075,0.117,0.247
"1971","3SjwHVRfE5mhWZcoMBb3iW","Collapse / Collide",0.131,0.321,0.0295,0.193,0.037
"1972","3sJx8qerYrs92oqVAa9S0Z","Shattered Glass",0.831,0.489,0.0533,0.074,0.376
"1973","3SKzTIl9mW0DadTys9SFo3","Control",0.549,0.675,0.0332,0.181,0.206
"1974","3sP3c86WFjOzHHnbhhZcLA","Give Your Heart a Break",0.651,0.695,0.0487,0.144,0.569
"1975","3ssIlDegMnYbItztsKZegV","818(浙江卫视818晚会主题曲)",0.67,0.681,0.0469,0.109,0.233
"1976","3STThGLjuFSaoseZvWupmx","Chain$Aw",0.717,0.925,0.311,0.287,0.412
"1977","3STTknnDnUL1bBPgrDoqyg","Satisfy the Rage",0.605,0.667,0.0546,0.119,0.2
"1978","3SwshlmimrMsFhONlKjgbS","If We Can Get Through This We Can Get Through Anything",0.561,0.621,0.0518,0.108,0.396
"1979","3sxUm18yPkjuF9xcZuRvbP","Mozart",0.814,0.652,0.103,0.257,0.493
"1980","3sYDVtqO35oRSOIMx7dOqR","Freak",0.287,0.43,0.033,0.32,0.109
"1981","3Sz6sUYfzPztP4FMuGhPks","Monster",0.672,0.787,0.0737,0.317,0.787
"1982","3sZfQB5uYTJmA4QnB8dv7P","White Blood",0.477,0.229,0.0555,0.196,0.0819
"1983","3T4UodGkfZObJ43RtA5KFU","Connection",0.611,0.602,0.0437,0.112,0.624
"1984","3t7CYuce8rNyCzJGg14Nvn","The Landing",0.599,0.784,0.0582,0.0892,0.49
"1985","3TcL0dyCMyr0kyTTc4NLgI","Who Says",0.682,0.927,0.0479,0.149,0.744
"1986","3Tf9jdNGgqTftkWXKxTCzQ","Lonely - Besomorph Remix",0.696,0.88,0.23,0.248,0.519
"1987","3TG0qTAImtlOtFGVSjQWY0","black on black",0.665,0.661,0.0829,0.163,0.793
"1988","3tnExvbaQCLR2kamEfAmy4","Cvrsed Imvges",0.582,0.599,0.038,0.102,0.169
"1989","3tNFD1jgOxmc60DU8bkPf4","Poison",0.643,0.52,0.0825,0.0951,0.469
"1990","3TnGabS1ylWPNOTa2kJBDn","The Devil Within",0.357,0.577,0.0322,0.334,0.147
"1991","3TouNBLPOYREh5cIlDoI8n","Move Slow",0.561,0.686,0.0348,0.323,0.436
"1992","3TRkuPq2L9aKWvKZhDXimd","Third Quarter Storm",0.455,0.158,0.0289,0.557,0.0335
"1993","3tRmZdCNGn51o5QtkB8ROw","Fetish",0.893,0.777,0.0388,0.124,0.806
"1994","3tS4uYgaoPUmfOyAOzRmCN","MADTING",0.894,0.308,0.223,0.0802,0.368
"1995","3Tshokx2I4nuXeXdgGb82N","Du Du Dum",0.591,0.829,0.0326,0.103,0.398
"1996","3U8n8S6i2bUyF6cHzc8RMT","La La La",0.712,0.892,0.151,0.285,0.628
"1997","3udVf8SIqVToJHJ9SGn4zN","Cross",0.684,0.449,0.234,0.215,0.128
"1998","3UEnF6y5tyHVtMzldS3svp","Everything Black",0.62,0.864,0.114,0.117,0.395
"1999","3UexiN7dco9dZtmjo5I8b1","Digital Junkie",0.423,0.762,0.049,0.0892,0.238
"2000","3uhvGiBZWL2sot0pH0qRsR","Boys Will Be Boys",0.711,0.553,0.0408,0.101,0.34
"2001","3UhxppZQkfk9WniMtjpESF","New Americana",0.339,0.707,0.0428,0.337,0.359
"2002","3ujwloiymk8tpkQ9bbQ2q3","Learn to Fly",0.843,0.0734,0.0488,0.106,0.502
"2003","3UJWTHeEruyf2rWAf518hf","Epilogue - The Pennywise Dance",0.11,0.65,0.0489,0.327,0.298
"2004","3uK81IbKrK2xfLcjjCJDEE","Long Time",0.686,0.581,0.0422,0.092,0.555
"2005","3uKxZJwm352HfpWUvkOZU0","Personal Hell",0.691,0.724,0.106,0.244,0.289
"2006","3UlCiABy9BQJpRYfJpHtUp","Tuning Out",0.489,0.887,0.04,0.786,0.838
"2007","3UmaczJpikHgJFyBTAJVoz","Stan",0.78,0.768,0.238,0.518,0.507
"2008","3UmBgQiJhbNMmyPVceuH4d","JEKYLL & HIDE",0.596,0.601,0.0413,0.0821,0.613
"2009","3uMoBcPjg0hNQjk09B0qo2","Jeans",0.791,0.686,0.159,0.154,0.511
"2010","3UPBYd4oGa7D7DZKU2ACYd","girlfriend",0.804,0.665,0.203,0.118,0.651
"2011","3UptAQfJK1f75KvtWO81CA","Nine Nights",0.86,0.565,0.263,0.0798,0.279
"2012","3urJUvRhgMrwydaTQFVEg9","Tear You Apart",0.583,0.729,0.0341,0.487,0.539
"2013","3URS9FbHLDKOAFRgKk9pwv","Don't Walk Away",0.591,0.49,0.137,0.126,0.21
"2014","3UrVy6djiUIWOFntBt9uAj","Never Let Her Go",0.577,0.319,0.0315,0.286,0.159
"2015","3USxtqRwSYz57Ewm6wWRMp","Heat Waves",0.761,0.525,0.0944,0.0921,0.531
"2016","3UvjSjVrjKzhB3Q8btmyn3","Boys Like You",0.548,0.291,0.0366,0.0707,0.486
"2017","3UVUSY9ojJhxh1Y6dG8a85","Heart Shaped Box",0.418,0.751,0.0403,0.186,0.192
"2018","3UWkbO4emEOu9YUeOGq3vU","weak when ur around",0.769,0.323,0.0524,0.116,0.574
"2019","3uwnnTQcHM1rDqSfA4gQNz","Cool for the Summer",0.583,0.61,0.0382,0.14,0.336
"2020","3UyVG4yc9wc3rz3Trw1iHd","Run the Road",0.657,0.784,0.102,0.368,0.582
"2021","3V0PgcsUMlAGXwCD0084pY","pink diamond",0.675,0.787,0.334,0.0494,0.647
"2022","3V2PU0Bd7r8PjauFRDZlMv","We're Beautiful",0.651,0.793,0.0837,0.178,0.261
"2023","3v7PJdhhvb3XWtgHZW2gGv","Glass Casket",0.66,0.852,0.0818,0.426,0.465
"2024","3v9Mpoi2TTlQ5dQTZ6GcPJ","Miss My Ex",0.773,0.587,0.0719,0.079,0.622
"2025","3VAkcDXB54Z4GSGbHPU707","Everybody Dies",0.355,0.63,0.0521,0.0955,0.353
"2026","3vbvsKPXZVr6NFnfjVjBVU","FINE",0.69,0.658,0.085,0.148,0.481
"2027","3VCyRTENoTGa1qBmhA2LDI","fool",0.45,0.399,0.0318,0.119,0.181
"2028","3vdfcMsUhszTASA8YPk4j7","The End",0.564,0.318,0.0309,0.131,0.187
"2029","3vFj4xuQTXHOuo6L0qGafv","Gone",0.494,0.697,0.309,0.0602,0.344
"2030","3vkQ5DAB1qQMYO4Mr9zJN6","Gimme! Gimme! Gimme! (A Man After Midnight)",0.749,0.491,0.0403,0.159,0.536
"2031","3Vo4wInECJQuz9BIBMOu8i","Finesse - Remix; feat. Cardi B",0.704,0.859,0.0996,0.0215,0.926
"2032","3vu8NXAryXrNG8ICj71Buq","Freak The Freak Out (feat. Victoria Justice)",0.689,0.858,0.061,0.0988,0.51
"2033","3vv9phIu6Y1vX3jcqaGz5Z","Roses",0.713,0.802,0.0561,0.309,0.343
"2034","3VyxvhpCUNVTvPO2B46lsa","Satisfied (feat. Miguel & Queen Latifah)",0.582,0.549,0.0726,0.168,0.284
"2035","3w3y8KPTfNeOKPiqUTakBh","Locked out of Heaven",0.726,0.698,0.0431,0.309,0.867
"2036","3w3ywQFzDn2Qp2Kmk9qfQJ","Imma Lie",0.708,0.406,0.0313,0.126,0.231
"2037","3W7AVzdM5nLrnHIGuhqYdf","JOAN OF ARC",0.915,0.666,0.0402,0.253,0.0386
"2038","3wB3ViZucTbRoHARLYWfoB","Never Done This",0.753,0.69,0.0555,0.176,0.631
"2039","3WdHywW5eesvHX9pj5z8eT","Devil's Playground",0.41,0.496,0.0376,0.114,0.454
"2040","3wf6NrYjkKB79Lyva3v8pN","Vertigo",0.514,0.677,0.0516,0.322,0.611
"2041","3WfNoGOoR1jfO6brOOurjo","Fear Being Unfelt",0.672,0.586,0.211,0.0744,0.283
"2042","3WG9iTfM8UKnh9Pmr7ygEV","Switchblade",0.561,0.562,0.0354,0.169,0.312
"2043","3WGJSY8JaGliVIJyMig5aS","1999",0.745,0.728,0.034,0.14,0.625
"2044","3WjyiSbfR74pjWXQ3IaFKJ","Impatient",0.697,0.4,0.0511,0.102,0.443
"2045","3WmgMoWZ1E5yNyn2aUzWAr","BOYFREN",0.846,0.364,0.0602,0.0902,0.682
"2046","3wROjwePZ2JrvHI2FPDqul","Hurting on Purpose (feat. K.Flay)",0.796,0.698,0.0676,0.312,0.727
"2047","3wwO0kUiwpyzHdkMNoifLR","Shark",0.703,0.327,0.0489,0.112,0.128
"2048","3X2mi0VvTofhMXu4VND1Yh","Shock Therapy",0.622,0.894,0.0457,0.105,0.106
"2049","3XF5xLJHOQQRbWya6hBp7d","you should see me in a crown",0.678,0.533,0.186,0.139,0.323
"2050","3xl9u7eDWuNrxnda4KoFDK","Behind My Eyes",0.433,0.606,0.133,0.675,0.125
"2051","3xlEcJhjHkjsKbREZAQoGc","I Don't Wanna Know",0.479,0.708,0.0419,0.569,0.371
"2052","3XLYsYqNwXk9J5SpKfdb4t","Someone",0.528,0.588,0.0257,0.263,0.18
"2053","3XMyREykeptNpvd0tE75xw","Numb",0.51,0.693,0.0284,0.11,0.291
"2054","3xPmq4xcdWtAPm4uUO0yUo","Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER)",0.76,0.623,0.213,0.161,0.598
"2055","3XvA58QysptLAj8120XuJE","Gravity",0.522,0.68,0.0419,0.107,0.181
"2056","3XVpQKN9erCPQcHMSamWs3","Horus",0.758,0.93,0.137,0.107,0.148
"2057","3xW0e3JrZqZeBMj19neKqg","You",0.514,0.665,0.231,0.088,0.305
"2058","3XWgS0nkL0XI5Fvm6wrleH","GTG",0.834,0.845,0.125,0.0688,0.976
"2059","3XYcMmKk46l4WYMUSrfphS","Death Note",0.762,0.709,0.337,0.0798,0.537
"2060","3y1VrIiV4Tuix5cyBORp4S","Shelter",0.48,0.657,0.0332,0.362,0.157
"2061","3Y8JSCYjFznthCYb5HZ8lW","Friends",0.628,0.668,0.263,0.622,0.347
"2062","3y9z8ShoJTFEkb0Yjz2x49","Judas",0.637,0.862,0.0749,0.338,0.358
"2063","3YaH3bBhoh8FPxEQLiVum6","Wanna Dü",0.826,0.756,0.0355,0.0901,0.321
"2064","3yAWHGiPLb9xkZ6eJokHrp","More More More",0.502,0.764,0.06,0.0694,0.183
"2065","3Ybug08EbRV4RZfcw8WZMk","SNOWFLAKES",0.745,0.395,0.0298,0.068,0.549
"2066","3yeEIU7ExwLczEnpXPQlqG","playboy shit (feat. lil aaron)",0.656,0.741,0.18,0.111,0.882
"2067","3yOn32qFv4qlVjhCEvjHrv","Pretty Pills for Broken Hearts",0.817,0.466,0.0619,0.152,0.469
"2068","3yQFmN8A5S8Kf1nUJuvb01","Crimewave",0.746,0.691,0.0403,0.205,0.888
"2069","3yqVm7Je8UssmEJzWtzyYF","Single In September",0.525,0.833,0.0364,0.211,0.319
"2070","3YTf3fDwHuBJY0tOOxTMlw","Sing Me a Song - Lonely Version",0.345,0.298,0.0372,0.118,0.224
"2071","3YV1eVHdpZOPwbCw4YHthU","abaddon",0.689,0.767,0.0429,0.162,0.0994
"2072","3YVPpVJvJG2EauXurPA90F","Tell It to My Heart",0.638,0.988,0.0921,0.371,0.723
"2073","3yxtsBzVlDBzRoBhHS3TpK","Happy Pill",0.666,0.785,0.0678,0.14,0.654
"2074","3YY50YM4yPnkMn5oHJYjWL","Minin' My Own Business",0.885,0.332,0.0599,0.0816,0.602
"2075","3ZbMuxd3fZRRNpxAgbr9DH","Love",0.627,0.559,0.0425,0.154,0.188
"2076","3zbnvxvqV5lL4Vq0FznWsX","Wop (Official Version)",0.836,0.817,0.0677,0.114,0.647
"2077","3Zcv9IeYgCvEhxFTfsduaQ","Lil Boat",0.764,0.672,0.0655,0.103,0.594
"2078","3ZFTkvIE7kyPt6Nu3PEa7V","Hips Don't Lie (feat. Wyclef Jean)",0.778,0.824,0.0707,0.405,0.758
"2079","3ZHINP3aOpI4NNUMZDCbdL","Mona Lisa",0.737,0.867,0.0878,0.139,0.649
"2080","3zjjzKg16tczCMwckGKGuH","Happy Pills",0.521,0.885,0.125,0.324,0.344
"2081","3zjSr3Egp3Pj45JuCIYxnd","changing me - a music box",0.607,0.194,0.0698,0.0794,0.799
"2082","3zKMZbVprIkztuUfYPlJ3D","Deep",0.471,0.732,0.0863,0.0882,0.175
"2083","3ZmxqcNIPVDOLVgyjQW4Lb","Passenger",0.478,0.856,0.101,0.158,0.339
"2084","3zpGIFghtnVlwMXWyKW474","Fire In The Sky",0.668,0.856,0.0453,0.096,0.737
"2085","3ZqneTq5xAAMtUYOTJ9FXC","Green Light",0.602,0.926,0.163,0.099,0.198
"2086","3zs87EV3EZSh2UpiXxT52Y","Better Believe",0.797,0.573,0.319,0.144,0.445
"2087","3ztKHejzVoxJRKSZHFFMdJ","Twilight Zone",0.656,0.756,0.0399,0.0927,0.542
"2088","3ZubngM6h5lOW0JE3yOmb1","Morning Haze",0.651,0.556,0.0368,0.119,0.16
"2089","3ZuNNlfkW5uemJek0UtEG0","Beautiful Is Boring",0.536,0.926,0.0781,0.339,0.498
"2090","3ZvF3tAfhNJHiKrSJd4TFG","Bad Luck",0.557,0.882,0.199,0.0672,0.684
"2091","3Zx2Y9oVMbjI0iuo9ZXMft","Begging To Bleed",0.55,0.76,0.0337,0.157,0.368
"2092","408vrHOstGz1nWbN9PKOdx","Overdose",0.473,0.661,0.0437,0.0657,0.31
"2093","40DwUg5zPX8H23WpTdD2iW","You're So Dark",0.484,0.649,0.0561,0.0898,0.838
"2094","40fX0BlY8HRW9vtzFuKutC","Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",0.868,0.666,0.0594,0.0895,0.434
"2095","40i81AcCCxiVEFUWElcjZC","Sarcasm",0.387,0.929,0.161,0.314,0.591
"2096","40KuvsFD0zpUFuCcmt5Xm0","Ex Bitch",0.835,0.462,0.155,0.0875,0.702
"2097","40rOlDoGejXXF4B0BYsjx8","Tangerine",0.845,0.583,0.0773,0.1,0.842
"2098","40SW5dJkO7xT0yBFfqFxCG","Widow Jenna",0.577,0.549,0.125,0.482,0.344
"2099","41A89rj3GoMG6ktN37L7PG","Alice",0.723,0.88,0.038,0.0632,0.323
"2100","41Fflg7qHiVOD6dEPvsCzO","Worth It (feat. Kid Ink)",0.884,0.765,0.0882,0.118,0.594
"2101","41guDd0XdNWrjY5I8pv73m","Waking Up The Neighbors",0.627,0.27,0.207,0.393,0.486
"2102","41i814E8KbJFGyAGWbtDsS","Kodak & Codeine",0.519,0.582,0.0385,0.101,0.316
"2103","41mPsIQNdpq6al1eobzgjD","Religion",0.677,0.681,0.0667,0.19,0.557
"2104","41OtlB4xN40fRSpq6b4QNS","Three Feet Away",0.495,0.55,0.0785,0.216,0.05
"2105","41oWiFvBdeS6srKVl20hmt","I'd Love To Change The World - Matstubs Remix",0.422,0.81,0.144,0.0648,0.192
"2106","41P2kq1kZXGeSNQijjOiVD","Weird Awakenings",0.611,0.398,0.0414,0.0815,0.29
"2107","41qoLqCcn0X07B6XW9b28v","Cravin'",0.37,0.527,0.0512,0.109,0.222
"2108","421Gp1eSmOIcD6alTWowFR","O Superman",0.8,0.024,0.0524,0.101,0.309
"2109","427tRxbw36C53PqpSKMnpG","The Moon Is Falling Down",0.611,0.747,0.0326,0.371,0.115
"2110","42eDPfuyUmmSL21CiUlpm4","Shake the Glass",0.377,0.671,0.0971,0.116,0.195
"2111","42JjbNmIKidMq80xsa5afn","Troubled Paradise",0.558,0.859,0.0387,0.182,0.398
"2112","42Zt5yUL5egUyFtkV1md7t","I Don't Wanna Be",0.834,0.509,0.0301,0.195,0.412
"2113","4356Typ82hUiFAynbLYbPn","DJ Got Us Fallin' In Love (feat. Pitbull)",0.663,0.861,0.109,0.082,0.654
"2114","438J1QzJxwaaSxmikoDjaN","Solitaires (feat. THÉA)",0.618,0.63,0.154,0.178,0.332
"2115","43AaMbXb7T9LIzM6R4OG4s","You",0.647,0.493,0.15,0.128,0.494
"2116","43bCmCI0nSgcT7QdMXY6LV","Side To Side",0.65,0.736,0.229,0.235,0.613
"2117","43bYs8QkPdCdy5esfnmU1T","Comme Des Garçons (Like The Boys)",0.724,0.715,0.116,0.441,0.645
"2118","43NmwWiaFI6WiRKhNjLUFt","Siblings (20Syl C2C Remix)",0.447,0.926,0.151,0.135,0.269
"2119","43saulwoKZkCnL2E4bixe5","Horny",0.603,0.582,0.172,0.119,0.361
"2120","43uRvf30Rvwmtychs0kM7g","Chairs",0.285,0.231,0.0438,0.0726,0.0372
"2121","43wRbsw9Dkk1o99ootTdak","Bested",0.739,0.7,0.0659,0.0861,0.84
"2122","43YC4iYmSsYueViJR4dBGA","Nothing Else Matters",0.452,0.668,0.0292,0.112,0.142
